experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,83.91974411166036,553,3439,83.91974411166036,553,3439,188.31405024762972,15065.124019810377,177.0,66.40178571428571,2.665590964098427,2.665590964098427,0.3751513317191283,4178538.0,129.6,71,300.0,64.5,11,0.12797619047619047,23,0,"[49959, 0, 1910, 1891]",49959,1910,0,1891,0.929296875,0.03552827380952381,0.0,0.24598789792159959,0.3880557747961063,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3801,3770,1230,21305,2378,18927,275,248,27,1226,0,92,682,246,94,23,935,1475,17752,672,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,4631353.894296975,86.0,4425.0,0.9566277806357418,0.8939393939393939,1226,94,-0.4652515266065649,300.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1230.0,0.12797619047619047,-3.0,0.9504094288142839,-241655.30982569512,0.8939393939393939,-525.0,0.5568940718194451,1.34375,0.16623177904957562,1.9282593447161975,0.7999999999999998,0.1996279761904762,2377.0,2354.0,3801.0,23.0,92.0,0.0,0.24598789792159959,2,moderate_deviation,ServiceFirst/Balanced merged family,1.599074463609592
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,84.0069787728991,550,3439,84.0069787728991,550,3439,188.36586108711703,15069.268886969361,198.0,65.29017857142857,3.0326153846153847,3.0326153846153847,0.32974837662337664,4021321.0,129.6,65,240.0,60.0,15,0.11904761904761904,29,0,"[49903, 0, 1934, 1923]",49903,1934,0,1923,0.9282552083333333,0.03597470238095238,0.0,0.2530464091262639,0.394866476536168,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3857,3823,1288,21304,2368,18936,299,247,52,1287,0,80,612,211,86,29,976,1523,17694,672,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,4639956.27831782,93.0,4950.0,0.9568909776108292,1.0,1287,86,-0.37801686536782597,240.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1288.0,0.11904761904761904,1.0,0.9521747413061149,-233052.9258048497,1.0,0.0,0.6335726495726496,1.453125,0.12082882395382397,1.8557088140286109,0.7999999999999998,0.2007998511904762,2349.0,2349.0,3857.0,0.0,80.0,0.0,0.2530464091262639,2,moderate_deviation,strong service-grid baseline,1.6419753086419753
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,83.97790055248619,551,3439,83.97790055248619,551,3439,189.03247570133985,15122.598056107188,184.0,67.38392857142857,2.7306214389823773,2.7306214389823773,0.3662170031055901,4321390.0,129.6,78,242.99999999999983,66.75,12,0.1324404761904762,24,0,"[49918, 0, 1904, 1938]",49918,1904,0,1938,0.9285342261904762,0.035416666666666666,0.0,0.24856845393024465,0.392243623112962,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3842,3809,1254,21304,2400,18904,303,244,59,1251,0,93,726,236,98,24,955,1507,17707,672,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,4681091.552121002,100.0,4600.0,0.960277352966809,0.9292929292929293,1251,98,-0.40709508578073894,242.99999999999983,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1254.0,0.1324404761904762,-2.0,0.9606161934109828,-191917.65200166777,0.9292929292929293,-350.0,0.5704802095420886,1.5625,0.1572974504360374,1.9941808952468851,0.7999999999999998,0.2011532738095238,2352.0,2330.0,3842.0,22.0,93.0,0.0,0.24856845393024465,2,moderate_deviation,strong service-grid baseline,1.6335034013605443
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity3Severe__F_ServiceFirst__G_NoGrid,multi_actor,83.68711834835707,561,3439,83.68711834835707,561,3439,185.36604356608387,14829.283485286709,198.0,103.58779761904762,1.9114220453663933,1.9114220453663933,0.523170695045695,8652987.0,129.6,203,242.99999999999983,72.0,15,0.14285714285714285,29,0,"[47959, 0, 1605, 4196]",47959,1605,0,4196,0.8920944940476191,0.029854910714285716,0.0,0.30736079986209275,0.6081710049991381,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",5801,5755,3166,21305,2388,18917,276,239,37,2962,0,104,1009,485,110,29,1783,3528,16000,672,Severity3Severe,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.55.,4565319.538395771,100.0,4950.0,0.9416520255852924,1.0,2962,110,-0.6978772899098544,242.99999999999983,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,3166.0,0.14285714285714285,1.0,0.9368583860940408,-307689.66572689917,1.0,0.0,0.3993334386806683,1.5625,0.3142511423761424,3.9930719889247808,0.5499999999999999,0.45066964285714284,2344.0,2344.0,5801.0,0.0,104.0,0.0,0.30736079986209275,3,severe_deviation,ServiceFirst/Balanced merged family,2.474829351535836
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity3Severe__F_ServiceFirst__G_PeakPenalty,multi_actor,84.15236987496365,545,3439,84.15236987496365,545,3439,185.94979819796384,14875.983855837108,191.0,104.19940476190476,1.8330239067721574,1.8330239067721574,0.5455466217900773,8652538.0,129.6,204,362.99999999999983,102.75,12,0.20386904761904762,41,0,"[47916, 0, 1600, 4244]",47916,1600,0,4244,0.8912946428571429,0.02976190476190476,0.0,0.3062970568104038,0.6090006844626967,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",5844,5783,3230,21304,2400,18904,299,236,63,3031,0,136,1378,683,153,41,1790,3559,15942,672,Severity3Severe,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.55.,4571102.341478566,100.0,4775.0,0.944617475572677,0.9646464646464646,3031,153,-0.23262576330327533,362.99999999999983,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,3230.0,0.20386904761904762,-2.0,0.9380450867220435,-301906.8626441043,0.9646464646464646,-175.0,0.38295453463543494,1.5625,0.33662706912052465,3.9928647900323027,0.5499999999999999,0.45342261904761905,2327.0,2304.0,5844.0,23.0,136.0,0.0,0.3062970568104038,3,severe_deviation,ServiceFirst/Balanced merged family,2.5113880532874946
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity3Severe__F_ServiceGridWeighted__G_NoGrid,multi_actor,84.09421343413783,547,3439,84.09421343413783,547,3439,186.63960125468066,14931.168100374452,198.0,105.93154761904762,1.869131570814486,1.869131570814486,0.5350078162578162,8929282.0,129.6,228,302.99999999999983,106.5,15,0.2113095238095238,46,0,"[47890, 0, 1655, 4215]",47890,1655,0,4215,0.8908110119047619,0.03078497023809524,0.0,0.3074957410562181,0.6083475298126064,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",5870,5808,3251,21305,2402,18903,303,235,68,3044,0,141,1379,698,158,46,1805,3571,15933,672,Severity3Severe,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.55.,4556747.416733364,93.0,4950.0,0.9481216472813466,1.0,3044,158,-0.2907822041291013,302.99999999999983,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,3251.0,0.2113095238095238,1.0,0.9350992838015282,-316261.78738930635,1.0,0.0,0.3904981316551007,1.453125,0.3260882635882636,4.1205731425934475,0.5499999999999999,0.4499627976190476,2280.0,2280.0,5870.0,0.0,141.0,0.0,0.3074957410562181,3,severe_deviation,strong service-grid baseline,2.574561403508772
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4542,D_Severity3Severe__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,83.68711834835707,561,3439,83.68711834835707,561,3439,185.91481858110546,14873.185486488437,191.0,104.33333333333333,1.830670926517572,1.830670926517572,0.5462478184991274,8665966.0,129.6,199,300.0,85.5,13,0.16964285714285715,32,0,"[47873, 0, 1614, 4273]",47873,1614,0,4273,0.8904947916666667,0.03002232142857143,0.0,0.30405979276371664,0.6144046203499236,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",5887,5845,3270,21304,2396,18908,287,235,52,3082,0,116,1188,630,122,32,1790,3617,15897,672,Severity3Severe,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.55.,4574598.958018407,100.0,4775.0,0.9444397805297488,0.9646464646464646,3082,122,-0.6978772899098544,300.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,3270.0,0.16964285714285715,-1.0,0.9387626344206776,-298410.24610426277,0.9646464646464646,-175.0,0.3824629510532067,1.5625,0.33732826582957476,3.99906137517305,0.5499999999999999,0.4490885416666667,2308.0,2288.0,5887.0,20.0,116.0,0.0,0.30405979276371664,3,severe_deviation,strong service-grid baseline,2.550693240901213
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,LeastLaxity,anchor,79.93537015276145,683,3404,79.93537015276145,683,3404,166.1671057329823,13293.368458638583,198.0,35.5625,5.5676625659050965,5.5676625659050965,0.17960858585858586,1638538.0,129.6,12,0.0,0.0,14,0.0,0,0,"[51679, 0, 2081, 0]",51679,2081,0,0,0.9612909226190476,0.03870907738095238,0.0,0.22248918789043728,0.0,"Behavior Applied Energy package v1; behavior proxies are imposed perturbations, not measured traits.",2081,2081,0,18864,1906,16958,193,175,18,0,0,0,0,0,0,0,463,0,16958,672,FullyCompliant,FleetServiceFirst,NoGridIncentive,LeastLaxity anchor used for paired thresholds.,4089502.1274710856,64.0,4950.0,1.0,1.0,0,0,0.0,0.0,True,True,True,anchor,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,comparator,ServiceFirst/Balanced merged family,
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,79.93537015276145,683,3404,79.93537015276145,683,3404,166.1671057329823,13293.368458638583,198.0,35.5625,5.5676625659050965,5.5676625659050965,0.17960858585858586,1638538.0,129.6,12,0.0,0.0,14,0.0,0,0,"[51679, 0, 2081, 0]",51679,2081,0,0,0.9612909226190476,0.03870907738095238,0.0,0.22248918789043728,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2081,2081,0,18864,1906,16958,193,175,18,0,0,0,0,0,0,0,463,0,16958,672,Severity0Full,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,4089502.1274710856,64.0,4950.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2081.0,2081.0,2081.0,0.0,0.0,0.0,0.22248918789043728,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,79.93537015276145,683,3404,79.93537015276145,683,3404,166.1671057329823,13293.368458638583,170.0,35.5625,4.780316344463972,4.780316344463972,0.20919117647058824,1621066.0,129.6,12,0.0,0.0,10,0.0,0,0,"[51679, 0, 2081, 0]",51679,2081,0,0,0.9612909226190476,0.03870907738095238,0.0,0.22152811148486304,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2081,2081,0,18864,1906,16958,193,175,18,0,0,0,0,0,0,0,461,0,16958,672,Severity0Full,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,4090903.8174808268,64.0,4250.0,1.0,0.8585858585858586,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-4.0,1.0003427532169076,1401.6900097411126,0.8585858585858586,-700.0,0.8585858585858587,1.0,0.029582590612002385,0.9893368356425057,1.0,0.0,2097.0,2081.0,2081.0,16.0,0.0,0.0,0.22152811148486304,0,full_compliance,ServiceFirst/Balanced merged family,0.9923700524558894
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,79.93537015276145,683,3404,79.93537015276145,683,3404,166.0096057329823,13280.768458638584,198.0,35.541666666666664,5.57092614302462,5.57092614302462,0.179503367003367,1647880.0,129.6,12,0.0,0.0,14,0.0,0,0,"[51681, 0, 2079, 0]",51681,2079,0,0,0.961328125,0.038671875,0.0,0.22655122655122656,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2079,2079,0,18864,1912,16952,229,167,62,0,0,0,0,0,0,0,471,0,16952,672,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,4064746.9422337776,64.0,4950.0,0.9990521589739122,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.993946650603012,-24755.185237308033,1.0,0.0,1.000586166471278,1.0,-0.00010521885521885821,1.0057014240743882,1.0,0.0,2079.0,2079.0,2079.0,0.0,0.0,0.0,0.22655122655122656,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,79.93537015276145,683,3404,79.93537015276145,683,3404,166.0096057329823,13280.768458638584,170.0,35.541666666666664,4.7831184056271985,4.7831184056271985,0.20906862745098037,1630408.0,129.6,12,0.0,0.0,10,0.0,0,0,"[51681, 0, 2079, 0]",51681,2079,0,0,0.961328125,0.038671875,0.0,0.2255892255892256,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2079,2079,0,18864,1912,16952,229,167,62,0,0,0,0,0,0,0,469,0,16952,672,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,4066148.6322435187,64.0,4250.0,0.9990521589739122,0.8585858585858586,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-4.0,0.9942894038199196,-23353.49522756692,0.8585858585858586,-700.0,0.859089132828875,1.0,0.029460041592394515,0.995038259716894,1.0,0.0,2095.0,2079.0,2079.0,16.0,0.0,0.0,0.2255892255892256,0,full_compliance,strong service-grid baseline,0.99236276849642
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,79.78848413631022,688,3404,79.78848413631022,688,3404,163.64356465285792,13091.485172228633,198.0,41.177083333333336,4.808499873513787,4.808499873513787,0.20796506734006734,2001147.0,129.6,14,120.0,26.25,14,0.052083333333333336,14,0,"[51426, 0, 1926, 408]",51426,1926,0,408,0.9565848214285714,0.035825892857142855,0.0,0.2467866323907455,0.13624678663239073,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2334,2319,224,18867,1958,16909,187,172,15,224,0,35,191,49,35,14,576,318,16705,672,Severity1Mild,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,4005755.5921528973,71.0,4950.0,0.9848132332269209,1.0,224,35,-0.14688601645123356,120.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,224.0,0.052083333333333336,0.0,0.9795215816723449,-83746.53531818837,1.0,0.0,0.8636478623830003,1.109375,0.028356481481481483,1.2213003299282654,0.95,0.04996279761904762,2006.0,2006.0,2334.0,0.0,35.0,0.0,0.2467866323907455,1,mild_deviation,ServiceFirst/Balanced merged family,1.1635094715852443
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,79.61222091656875,694,3404,79.61222091656875,694,3404,163.07212330409274,13045.76986432742,170.0,40.455357142857146,4.202162877951887,4.202162877951887,0.23797268907563027,1947342.0,129.6,16,120.0,30.749999999999996,10,0.06101190476190476,15,0,"[51438, 0, 1905, 417]",51438,1905,0,417,0.9568080357142857,0.035435267857142856,0.0,0.2450473729543497,0.13178294573643412,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2322,2305,227,18862,1945,16917,191,174,17,226,0,39,201,51,41,15,569,306,16714,672,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,3991139.567858221,71.0,4250.0,0.9813742773262059,0.8585858585858586,226,41,-0.3231492361927053,120.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,227.0,0.06101190476190476,-4.0,0.9759475465357708,-98362.55961286463,0.8585858585858586,-700.0,0.7547445320563837,1.109375,0.05836410321704441,1.1884631299365653,0.95,0.05154389880952381,2021.0,2005.0,2322.0,16.0,39.0,0.0,0.2450473729543497,1,mild_deviation,ServiceFirst/Balanced merged family,1.148936170212766
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,79.34782608695652,703,3404,79.34782608695652,703,3404,164.06010212178018,13124.808169742413,198.0,41.01934523809524,4.8269907491384,4.8269907491384,0.2071684102934103,2018747.0,129.6,19,62.99999999999983,18.0,14,0.03571428571428571,10,0,"[51440, 0, 1946, 374]",51440,1946,0,374,0.9568452380952381,0.03619791666666667,0.0,0.24870689655172415,0.12758620689655173,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2320,2310,208,18864,1955,16909,221,171,50,208,0,23,113,28,24,10,577,296,16715,672,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,4008218.7943380587,71.0,4950.0,0.9873199716519833,1.0,208,24,-0.5875440658049342,62.99999999999983,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,208.0,0.03571428571428571,0.0,0.9801239049157087,-81283.33313302696,1.0,0.0,0.8669689824052239,1.109375,0.027559824434824437,1.232041612705961,0.95,0.048623511904761905,2020.0,2020.0,2320.0,0.0,23.0,0.0,0.24870689655172415,1,mild_deviation,strong service-grid baseline,1.1485148514851484
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,79.84723854289072,686,3404,79.84723854289072,686,3404,163.4992377790458,13079.939022323666,170.0,40.07886904761905,4.241636653918984,4.241636653918984,0.23575805322128854,1884567.0,129.6,12,120.0,22.5,10,0.044642857142857144,8,0,"[51432, 0, 1924, 404]",51432,1924,0,404,0.9566964285714286,0.035788690476190474,0.0,0.24742268041237114,0.13530927835051546,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",2328,2318,223,18859,1958,16901,233,167,66,223,0,29,154,41,31,8,576,315,16698,672,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Direct multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,3986234.950445057,64.0,4250.0,0.9839446685782471,0.8585858585858586,223,31,-0.08813160987072877,120.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,223.0,0.044642857142857144,-4.0,0.9747482275819506,-103267.17702602874,0.8585858585858586,-700.0,0.7618343611363326,1.0,0.05614946736270268,1.1501515375291875,0.95,0.051004464285714285,2031.0,2015.0,2328.0,16.0,29.0,0.0,0.24742268041237114,1,mild_deviation,strong service-grid baseline,1.1462333825701625
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4543,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,78.37837837837837,736,3404,78.37837837837837,736,3404,156.77258551867817,12541.806841494254,198.0,59.208333333333336,3.3441238564391274,3.3441238564391274,0.29903198653198654,3447918.0,129.6,48,180.0,60.0,14,0.11904761904761904,28,0,"[50579, 0, 1583, 1598]",50579,1583,0,1598,0.940829613095238,0.029445684523809523,0.0,0.28198679660484127,0.397359320968249,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",3181,3147,1096,18865,1963,16902,191,168,23,1093,0,81,492,200,83,28,897,1264,15853,672,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Direct multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,3843270.598542278,86.0,4950.0,0.9434634179077513,1.0,1093,83,-1.5569917743830786,180.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,1096.0,0.11904761904761904,0.0,0.9397893627992621,-246231.52892880747,1.0,0.0,0.6006333567909923,1.34375,0.11942340067340068,2.104264899562903,0.7999999999999998,0.2015438988095238,1942.0,1942.0,3181.0,0.0,81.0,0.0,0.28198679660484127,2,moderate_deviation,ServiceFirst/Balanced merged family,1.638002059732235
